"id","x","y","type"
8280,724455,5413001,"building"
8281,724455,5413001,"building"
8282,724655,5413001,"building"
8283,724655,5413001,"building"
8284,724655,5413001,"building"
8285,724655,5413001,"building"
8286,724655,5413001,"building"
8287,724655,5413001,"building"
8288,724655,5413001,"building"
8289,724655,5413001,"building"
8290,724655,5413001,"building"
8291,724655,5413001,"building"
8292,724655,5413001,"building"
8293,724655,5413001,"building"
8294,724655,5413001,"building"
8295,724655,5413001,"building"
8296,724655,5413001,"building"
8297,724655,5413001,"building"
8298,725255,5413001,"building"
8299,725255,5413001,"building"
8300,725455,5413001,"building"
8301,725455,5413001,"building"
8302,725455,5413001,"building"
8303,725455,5413001,"building"
8304,725455,5413001,"building"
8305,725455,5413001,"building"
8306,725455,5413001,"building"
8307,725455,5413001,"building"
8308,725455,5413001,"building"
8309,725455,5413001,"building"
8310,725455,5413001,"building"
8311,725455,5413001,"building"
8312,725455,5413001,"building"
8313,725455,5413001,"building"
8314,725455,5413001,"building"
8315,725455,5413001,"building"
8316,725455,5413001,"building"
8317,725455,5413001,"building"
8318,725455,5413001,"building"
8319,725455,5413001,"building"
8320,725455,5413001,"building"
8321,725455,5413001,"building"
8322,725455,5413001,"building"
8323,725455,5413001,"building"
8324,725455,5413001,"building"
8325,725655,5413001,"building"
8326,725655,5413001,"building"
8327,725655,5413001,"building"
8328,725655,5413001,"building"
8329,725655,5413001,"building"
8330,725655,5413001,"building"
8331,725655,5413001,"building"
8332,725655,5413001,"building"
8333,725655,5413001,"building"
8334,725655,5413001,"building"
8335,725655,5413001,"building"
8336,725655,5413001,"building"
8337,725655,5413001,"building"
8338,725655,5413001,"building"
8339,725655,5413001,"building"
8340,725655,5413001,"building"
8341,725655,5413001,"building"
8342,725655,5413001,"building"
8343,725655,5413001,"building"
8344,725655,5413001,"building"
8345,725655,5413001,"building"
8346,725655,5413001,"building"
8347,725655,5413001,"building"
8348,725655,5413001,"building"
8349,725655,5413001,"building"
8350,725655,5413001,"building"
8351,725655,5413001,"building"
8352,725655,5413001,"building"
8353,725655,5413001,"building"
8354,725655,5413001,"building"
8355,725655,5413001,"building"
8356,725655,5413001,"building"
8357,725655,5413001,"building"
8358,725855,5413001,"building"
8359,725855,5413001,"building"
8360,725855,5413001,"building"
8361,725855,5413001,"building"
8362,725855,5413001,"building"
8363,725855,5413001,"building"
8364,725855,5413001,"building"
8365,725855,5413001,"building"
8366,725855,5413001,"building"
8367,725855,5413001,"building"
8368,725855,5413001,"building"
8369,725855,5413001,"building"
8370,725855,5413001,"building"
8371,725855,5413001,"building"
8372,725855,5413001,"building"
8373,725855,5413001,"building"
8374,726055,5413001,"building"
8375,726055,5413001,"building"
8376,726055,5413001,"building"
8377,726055,5413001,"building"
8378,726055,5413001,"building"
8379,726055,5413001,"building"
8380,726055,5413001,"building"
8381,726055,5413001,"building"
8382,726055,5413001,"building"
8383,726055,5413001,"building"
8384,726055,5413001,"building"
8385,726055,5413001,"building"
8386,726055,5413001,"building"
8387,726055,5413001,"building"
8388,726055,5413001,"building"
8389,726055,5413001,"building"
8390,726055,5413001,"building"
8391,726055,5413001,"building"
8392,726055,5413001,"building"
8393,726055,5413001,"building"
8394,726055,5413001,"building"
8395,726055,5413001,"building"
8396,726055,5413001,"building"
8397,726055,5413001,"building"
8398,726055,5413001,"building"
8399,726055,5413001,"building"
8400,726055,5413001,"building"
8401,726055,5413001,"building"
8402,726055,5413001,"building"
8403,726055,5413001,"building"
8404,726055,5413001,"building"
8405,726055,5413001,"building"
8406,726055,5413001,"building"
8407,726055,5413001,"building"
8408,726055,5413001,"building"
8409,726055,5413001,"building"
8410,726055,5413001,"building"
8411,726055,5413001,"building"
8412,726055,5413001,"building"
8413,726055,5413001,"building"
8414,726055,5413001,"building"
8415,726055,5413001,"building"
8416,726055,5413001,"building"
8417,726055,5413001,"building"
8418,726055,5413001,"building"
8419,726055,5413001,"building"
8420,726055,5413001,"building"
8421,726055,5413001,"building"
8422,726055,5413001,"building"
8423,726055,5413001,"building"
8424,726055,5413001,"building"
8425,726055,5413001,"building"
8426,726055,5413001,"building"
8427,726055,5413001,"building"
8428,726255,5413001,"building"
8429,726255,5413001,"building"
8430,726255,5413001,"building"
8431,726255,5413001,"building"
8432,726255,5413001,"building"
8433,726255,5413001,"building"
8434,726255,5413001,"building"
8435,726255,5413001,"building"
8436,726255,5413001,"building"
8437,726255,5413001,"building"
8438,726255,5413001,"building"
8439,726255,5413001,"building"
8440,726255,5413001,"building"
8441,726255,5413001,"building"
8442,726255,5413001,"building"
8443,726255,5413001,"building"
8444,726255,5413001,"building"
8445,726255,5413001,"building"
8446,726255,5413001,"building"
8447,726255,5413001,"building"
8448,726255,5413001,"building"
8449,726255,5413001,"building"
8450,726255,5413001,"building"
8451,726255,5413001,"building"
8452,726255,5413001,"building"
8453,726255,5413001,"building"
8454,726255,5413001,"building"
8455,726255,5413001,"building"
8456,726255,5413001,"building"
8457,726255,5413001,"building"
8458,726255,5413001,"building"
8459,726255,5413001,"building"
8460,726255,5413001,"building"
8461,726255,5413001,"building"
8462,726255,5413001,"building"
8463,726255,5413001,"building"
8464,726255,5413001,"building"
8465,726255,5413001,"building"
8466,726455,5413001,"building"
8467,726455,5413001,"building"
8468,726455,5413001,"building"
8469,726455,5413001,"building"
8470,726455,5413001,"building"
8471,726455,5413001,"building"
8472,726455,5413001,"building"
8473,726455,5413001,"building"
8474,726455,5413001,"building"
8475,726455,5413001,"building"
8476,726455,5413001,"building"
8477,726455,5413001,"building"
8478,726455,5413001,"building"
8479,726455,5413001,"building"
8480,726455,5413001,"building"
8481,726655,5413001,"building"
8482,716655,5413201,"building"
8483,716655,5413201,"building"
8484,716655,5413201,"building"
8485,716655,5413201,"building"
8486,716655,5413201,"building"
8487,716655,5413201,"building"
8488,716655,5413201,"building"
8489,716655,5413201,"building"
8490,716655,5413201,"building"
8491,716655,5413201,"building"
8492,716655,5413201,"building"
8493,716855,5413201,"building"
8494,716855,5413201,"building"
8495,716855,5413201,"building"
8496,716855,5413201,"building"
8497,716855,5413201,"building"
8498,716855,5413201,"building"
8499,716855,5413201,"building"
8500,716855,5413201,"building"
8501,716855,5413201,"building"
8502,716855,5413201,"building"
8503,716855,5413201,"building"
8504,716855,5413201,"building"
8505,716855,5413201,"building"
8506,716855,5413201,"building"
8507,716855,5413201,"building"
8508,716855,5413201,"building"
8509,716855,5413201,"building"
8510,716855,5413201,"building"
8511,716855,5413201,"building"
8512,716855,5413201,"building"
8513,716855,5413201,"building"
8514,716855,5413201,"building"
8515,716855,5413201,"building"
8516,716855,5413201,"building"
8517,716855,5413201,"building"
8518,716855,5413201,"building"
8519,716855,5413201,"building"
8520,716855,5413201,"building"
8521,716855,5413201,"building"
8522,716855,5413201,"building"
8523,716855,5413201,"building"
8524,716855,5413201,"building"
8525,716855,5413201,"building"
8526,716855,5413201,"building"
8527,716855,5413201,"building"
8528,716855,5413201,"building"
8529,717055,5413201,"building"
8530,717055,5413201,"building"
8531,717055,5413201,"building"
8532,717055,5413201,"building"
8533,717055,5413201,"building"
8534,717055,5413201,"building"
8535,717055,5413201,"building"
8536,717055,5413201,"building"
8537,717055,5413201,"building"
8538,717055,5413201,"building"
8539,717055,5413201,"building"
8540,717055,5413201,"building"
8541,717055,5413201,"building"
8542,717055,5413201,"building"
8543,717055,5413201,"building"
8544,717055,5413201,"building"
8545,717055,5413201,"building"
8546,717055,5413201,"building"
8547,717055,5413201,"building"
8548,717055,5413201,"building"
8549,717255,5413201,"building"
8550,717255,5413201,"building"
8551,717255,5413201,"building"
8552,720655,5413201,"building"
8553,720655,5413201,"building"
8554,720655,5413201,"building"
8555,720655,5413201,"building"
8556,720655,5413201,"building"
8557,720655,5413201,"building"
8558,720655,5413201,"building"
8559,720655,5413201,"building"
8560,720655,5413201,"building"
8561,720655,5413201,"building"
8562,720655,5413201,"building"
8563,720655,5413201,"building"
8564,720655,5413201,"building"
8565,720655,5413201,"building"
8566,720855,5413201,"building"
8567,720855,5413201,"building"
8568,720855,5413201,"building"
8569,720855,5413201,"building"
8570,720855,5413201,"building"
8571,720855,5413201,"building"
8572,723255,5413201,"building"
8573,723455,5413201,"building"
8574,723455,5413201,"building"
8575,723455,5413201,"building"
8576,723455,5413201,"building"
8577,723455,5413201,"building"
8578,723455,5413201,"building"
8579,723455,5413201,"building"
8580,723455,5413201,"building"
8581,723455,5413201,"building"
8582,723455,5413201,"building"
8583,723455,5413201,"building"
8584,723655,5413201,"building"
8585,723655,5413201,"building"
8586,723655,5413201,"building"
8587,723655,5413201,"building"
8588,723655,5413201,"building"
8589,723655,5413201,"building"
8590,723655,5413201,"building"
8591,723655,5413201,"building"
8592,723655,5413201,"building"
8593,723655,5413201,"building"
8594,723655,5413201,"building"
8595,723855,5413201,"building"
8596,723855,5413201,"building"
8597,723855,5413201,"building"
8598,723855,5413201,"building"
8599,723855,5413201,"building"
8600,723855,5413201,"building"
8601,723855,5413201,"building"
8602,723855,5413201,"building"
8603,723855,5413201,"building"
8604,723855,5413201,"building"
8605,723855,5413201,"building"
8606,723855,5413201,"building"
8607,723855,5413201,"building"
8608,723855,5413201,"building"
8609,724055,5413201,"building"
8610,724055,5413201,"building"
8611,724055,5413201,"building"
8612,724055,5413201,"building"
8613,724055,5413201,"building"
8614,724055,5413201,"building"
8615,724055,5413201,"building"
8616,724055,5413201,"building"
8617,724055,5413201,"building"
8618,724055,5413201,"building"
8619,724055,5413201,"building"
8620,724055,5413201,"building"
8621,724055,5413201,"building"
8622,724055,5413201,"building"
8623,724055,5413201,"building"
8624,724055,5413201,"building"
8625,724055,5413201,"building"
8626,724055,5413201,"building"
8627,724055,5413201,"building"
8628,724055,5413201,"building"
8629,724055,5413201,"building"
8630,724055,5413201,"building"
8631,724055,5413201,"building"
8632,724055,5413201,"building"
8633,724055,5413201,"building"
8634,724055,5413201,"building"
8635,724055,5413201,"building"
8636,724055,5413201,"building"
8637,724055,5413201,"building"
8638,724055,5413201,"building"
8639,724055,5413201,"building"
8640,724055,5413201,"building"
8641,724055,5413201,"building"
8642,724055,5413201,"building"
8643,724055,5413201,"building"
8644,724055,5413201,"building"
8645,724055,5413201,"building"
8646,724055,5413201,"building"
8647,724055,5413201,"building"
8648,724055,5413201,"building"
8649,724055,5413201,"building"
8650,724055,5413201,"building"
8651,724055,5413201,"building"
8652,724055,5413201,"building"
8653,724055,5413201,"building"
8654,724055,5413201,"building"
8655,724055,5413201,"building"
8656,724055,5413201,"building"
8657,724055,5413201,"building"
8658,724055,5413201,"building"
8659,724055,5413201,"building"
8660,724055,5413201,"building"
8661,724055,5413201,"building"
8662,724055,5413201,"building"
8663,724055,5413201,"building"
8664,724055,5413201,"building"
8665,724055,5413201,"building"
8666,724055,5413201,"building"
8667,724055,5413201,"building"
8668,724055,5413201,"building"
8669,724055,5413201,"building"
8670,724055,5413201,"building"
8671,724255,5413201,"building"
8672,724255,5413201,"building"
8673,724255,5413201,"building"
8674,724255,5413201,"building"
8675,724255,5413201,"building"
8676,724255,5413201,"building"
8677,724255,5413201,"building"
8678,724255,5413201,"building"
8679,724255,5413201,"building"
8680,724255,5413201,"building"
8681,724255,5413201,"building"
8682,724255,5413201,"building"
8683,724255,5413201,"building"
8684,724255,5413201,"building"
8685,724255,5413201,"building"
8686,724255,5413201,"building"
8687,724255,5413201,"building"
8688,724255,5413201,"building"
8689,724255,5413201,"building"
8690,724255,5413201,"building"
8691,724255,5413201,"building"
8692,724255,5413201,"building"
8693,724255,5413201,"building"
8694,724255,5413201,"building"
8695,724255,5413201,"building"
8696,724255,5413201,"building"
8697,724255,5413201,"building"
8698,724255,5413201,"building"
8699,724255,5413201,"building"
8700,724255,5413201,"building"
8701,724255,5413201,"building"
8702,724255,5413201,"building"
8703,724255,5413201,"building"
8704,724255,5413201,"building"
8705,724255,5413201,"building"
8706,724255,5413201,"building"
8707,724255,5413201,"building"
8708,724255,5413201,"building"
8709,724255,5413201,"building"
8710,724255,5413201,"building"
8711,724255,5413201,"building"
8712,724255,5413201,"building"
8713,724255,5413201,"building"
8714,724255,5413201,"building"
8715,724255,5413201,"building"
8716,724255,5413201,"building"
8717,724255,5413201,"building"
8718,724255,5413201,"building"
8719,724255,5413201,"building"
8720,724255,5413201,"building"
8721,724255,5413201,"building"
8722,724255,5413201,"building"
8723,724255,5413201,"building"
8724,724255,5413201,"building"
8725,724255,5413201,"building"
8726,724255,5413201,"building"
8727,724255,5413201,"building"
8728,724255,5413201,"building"
8729,724255,5413201,"building"
8730,724255,5413201,"building"
8731,724255,5413201,"building"
8732,724255,5413201,"building"
8733,724255,5413201,"building"
8734,724255,5413201,"building"
8735,724255,5413201,"building"
8736,724255,5413201,"building"
8737,724255,5413201,"building"
8738,724255,5413201,"building"
8739,724255,5413201,"building"
8740,724255,5413201,"building"
8741,724255,5413201,"building"
8742,724255,5413201,"building"
8743,724255,5413201,"building"
8744,724255,5413201,"building"
8745,724255,5413201,"building"
8746,724255,5413201,"building"
8747,724255,5413201,"building"
8748,724255,5413201,"building"
8749,724255,5413201,"building"
8750,724255,5413201,"building"
8751,724255,5413201,"building"
8752,724255,5413201,"building"
8753,724255,5413201,"building"
8754,724255,5413201,"building"
8755,724455,5413201,"building"
8756,724455,5413201,"building"
8757,724455,5413201,"building"
8758,724455,5413201,"building"
8759,724455,5413201,"building"
8760,724455,5413201,"building"
8761,724455,5413201,"building"
8762,724455,5413201,"building"
8763,724455,5413201,"building"
8764,724455,5413201,"building"
8765,724455,5413201,"building"
8766,724455,5413201,"building"
8767,724455,5413201,"building"
8768,724455,5413201,"building"
8769,724455,5413201,"building"
8770,724455,5413201,"building"
8771,724455,5413201,"building"
8772,724455,5413201,"building"
8773,724455,5413201,"building"
8774,724455,5413201,"building"
8775,724455,5413201,"building"
8776,724455,5413201,"building"
8777,724455,5413201,"building"
8778,724455,5413201,"building"
8779,724455,5413201,"building"
8780,724455,5413201,"building"
8781,724455,5413201,"building"
8782,724455,5413201,"building"
8783,724455,5413201,"building"
8784,724455,5413201,"building"
8785,724455,5413201,"building"
8786,724455,5413201,"building"
8787,724455,5413201,"building"
8788,724455,5413201,"building"
8789,724455,5413201,"building"
8790,724455,5413201,"building"
8791,724455,5413201,"building"
8792,725855,5413201,"building"
8793,725855,5413201,"building"
8794,725855,5413201,"building"
8795,725855,5413201,"building"
8796,725855,5413201,"building"
8797,725855,5413201,"building"
8798,725855,5413201,"building"
8799,726055,5413201,"building"
8800,726055,5413201,"building"
8801,726055,5413201,"building"
8802,726055,5413201,"building"
8803,726055,5413201,"building"
8804,726055,5413201,"building"
8805,726055,5413201,"building"
8806,726055,5413201,"building"
8807,726055,5413201,"building"
8808,726055,5413201,"building"
8809,726055,5413201,"building"
8810,726055,5413201,"building"
8811,726055,5413201,"building"
8812,726055,5413201,"building"
8813,726055,5413201,"building"
8814,726055,5413201,"building"
8815,726055,5413201,"building"
8816,726055,5413201,"building"
8817,726055,5413201,"building"
8818,726055,5413201,"building"
8819,726055,5413201,"building"
8820,726055,5413201,"building"
8821,726055,5413201,"building"
8822,726055,5413201,"building"
8823,726055,5413201,"building"
8824,726055,5413201,"building"
8825,726055,5413201,"building"
8826,726055,5413201,"building"
8827,726055,5413201,"building"
8828,726055,5413201,"building"
8829,726055,5413201,"building"
8830,726055,5413201,"building"
8831,726055,5413201,"building"
8832,726055,5413201,"building"
8833,726055,5413201,"building"
8834,726055,5413201,"building"
8835,726055,5413201,"building"
8836,726055,5413201,"building"
8837,726055,5413201,"building"
8838,726055,5413201,"building"
8839,726055,5413201,"building"
8840,726055,5413201,"building"
8841,726055,5413201,"building"
8842,726055,5413201,"building"
8843,726255,5413201,"building"
8844,726255,5413201,"building"
8845,726255,5413201,"building"
8846,726255,5413201,"building"
8847,726255,5413201,"building"
8848,726255,5413201,"building"
8849,726255,5413201,"building"
8850,726255,5413201,"building"
8851,726255,5413201,"building"
8852,726255,5413201,"building"
8853,726255,5413201,"building"
8854,726255,5413201,"building"
8855,726255,5413201,"building"
8856,726255,5413201,"building"
8857,726255,5413201,"building"
8858,726255,5413201,"building"
8859,726255,5413201,"building"
8860,726255,5413201,"building"
8861,726255,5413201,"building"
8862,726255,5413201,"building"
8863,726255,5413201,"building"
8864,726255,5413201,"building"
8865,726255,5413201,"building"
8866,726255,5413201,"building"
8867,726255,5413201,"building"
8868,726255,5413201,"building"
8869,726255,5413201,"building"
8870,726255,5413201,"building"
8871,726255,5413201,"building"
8872,726255,5413201,"building"
8873,726255,5413201,"building"
8874,726255,5413201,"building"
8875,726255,5413201,"building"
8876,726255,5413201,"building"
8877,726255,5413201,"building"
8878,726255,5413201,"building"
8879,726255,5413201,"building"
8880,726455,5413201,"building"
8881,726455,5413201,"building"
8882,726455,5413201,"building"
8883,726455,5413201,"building"
8884,726455,5413201,"building"
8885,726455,5413201,"building"
8886,726455,5413201,"building"
8887,726455,5413201,"building"
8888,726455,5413201,"building"
8889,726455,5413201,"building"
8890,726455,5413201,"building"
8891,726455,5413201,"building"
8892,726455,5413201,"building"
8893,726455,5413201,"building"
8894,726455,5413201,"building"
8895,726455,5413201,"building"
8896,726455,5413201,"building"
8897,726455,5413201,"building"
8898,726455,5413201,"building"
8899,726455,5413201,"building"
8900,726455,5413201,"building"
8901,726455,5413201,"building"
8902,726455,5413201,"building"
8903,726455,5413201,"building"
8904,726455,5413201,"building"
8905,726455,5413201,"building"
8906,726455,5413201,"building"
8907,726455,5413201,"building"
8908,726455,5413201,"building"
8909,726455,5413201,"building"
8910,726455,5413201,"building"
8911,726455,5413201,"building"
8912,726455,5413201,"building"
8913,726455,5413201,"building"
8914,726455,5413201,"building"
8915,726455,5413201,"building"
8916,726455,5413201,"building"
8917,726455,5413201,"building"
8918,726455,5413201,"building"
8919,726455,5413201,"building"
8920,726455,5413201,"building"
8921,726455,5413201,"building"
8922,726455,5413201,"building"
8923,726455,5413201,"building"
8924,726455,5413201,"building"
8925,726455,5413201,"building"
8926,726455,5413201,"building"
8927,726455,5413201,"building"
8928,726455,5413201,"building"
8929,726455,5413201,"building"
8930,726455,5413201,"building"
8931,726455,5413201,"building"
8932,726455,5413201,"building"
8933,726455,5413201,"building"
8934,726455,5413201,"building"
8935,726455,5413201,"building"
8936,726455,5413201,"building"
8937,726455,5413201,"building"
8938,726455,5413201,"building"
8939,726455,5413201,"building"
8940,726455,5413201,"building"
8941,726455,5413201,"building"
8942,726655,5413201,"building"
8943,726655,5413201,"building"
8944,726655,5413201,"building"
8945,726655,5413201,"building"
8946,726655,5413201,"building"
8947,726655,5413201,"building"
8948,726655,5413201,"building"
8949,726655,5413201,"building"
8950,726655,5413201,"building"
8951,726655,5413201,"building"
8952,726655,5413201,"building"
8953,726655,5413201,"building"
8954,726655,5413201,"building"
8955,726655,5413201,"building"
8956,726655,5413201,"building"
8957,726655,5413201,"building"
8958,726655,5413201,"building"
8959,726655,5413201,"building"
8960,726655,5413201,"building"
8961,726655,5413201,"building"
8962,726655,5413201,"building"
8963,726655,5413201,"building"
8964,726655,5413201,"building"
8965,726655,5413201,"building"
8966,726655,5413201,"building"
8967,726655,5413201,"building"
8968,726655,5413201,"building"
8969,726655,5413201,"building"
8970,726655,5413201,"building"
8971,726655,5413201,"building"
8972,726655,5413201,"building"
8973,726655,5413201,"building"
8974,726655,5413201,"building"
8975,726655,5413201,"building"
8976,726655,5413201,"building"
8977,726655,5413201,"building"
8978,726655,5413201,"building"
8979,726655,5413201,"building"
8980,726655,5413201,"building"
8981,726655,5413201,"building"
8982,726655,5413201,"building"
8983,726655,5413201,"building"
8984,726655,5413201,"building"
8985,726655,5413201,"building"
8986,726655,5413201,"building"
8987,726655,5413201,"building"
8988,726655,5413201,"building"
8989,726655,5413201,"building"
8990,726655,5413201,"building"
8991,726655,5413201,"building"
8992,726655,5413201,"building"
8993,726655,5413201,"building"
8994,726655,5413201,"building"
8995,726855,5413201,"building"
8996,726855,5413201,"building"
8997,726855,5413201,"building"
8998,726855,5413201,"building"
8999,726855,5413201,"building"
9000,726855,5413201,"building"
9001,726855,5413201,"building"
9002,726855,5413201,"building"
9003,726855,5413201,"building"
9004,726855,5413201,"building"
9005,726855,5413201,"building"
9006,726855,5413201,"building"
9007,726855,5413201,"building"
9008,726855,5413201,"building"
9009,726855,5413201,"building"
9010,726855,5413201,"building"
9011,726855,5413201,"building"
9012,726855,5413201,"building"
9013,726855,5413201,"building"
9014,726855,5413201,"building"
9015,726855,5413201,"building"
9016,726855,5413201,"building"
9017,726855,5413201,"building"
9018,726855,5413201,"building"
9019,726855,5413201,"building"
9020,726855,5413201,"building"
9021,726855,5413201,"building"
9022,726855,5413201,"building"
9023,726855,5413201,"building"
9024,726855,5413201,"building"
9025,726855,5413201,"building"
9026,726855,5413201,"building"
9027,726855,5413201,"building"
9028,726855,5413201,"building"
9029,726855,5413201,"building"
9030,726855,5413201,"building"
9031,726855,5413201,"building"
9032,726855,5413201,"building"
9033,726855,5413201,"building"
9034,726855,5413201,"building"
9035,726855,5413201,"building"
9036,726855,5413201,"building"
9037,726855,5413201,"building"
9038,726855,5413201,"building"
9039,726855,5413201,"building"
9040,726855,5413201,"building"
9041,726855,5413201,"building"
9042,726855,5413201,"building"
9043,726855,5413201,"building"
9044,726855,5413201,"building"
9045,726855,5413201,"building"
9046,726855,5413201,"building"
9047,726855,5413201,"building"
9048,726855,5413201,"building"
9049,726855,5413201,"building"
9050,726855,5413201,"building"
9051,727055,5413201,"building"
9052,727055,5413201,"building"
9053,727055,5413201,"building"
9054,727055,5413201,"building"
9055,727055,5413201,"building"
9056,727255,5413201,"building"
9057,716655,5413401,"building"
9058,716655,5413401,"building"
9059,716855,5413401,"building"
9060,716855,5413401,"building"
9061,716855,5413401,"building"
9062,716855,5413401,"building"
9063,716855,5413401,"building"
9064,716855,5413401,"building"
9065,716855,5413401,"building"
9066,716855,5413401,"building"
9067,716855,5413401,"building"
9068,716855,5413401,"building"
9069,716855,5413401,"building"
9070,716855,5413401,"building"
9071,716855,5413401,"building"
9072,716855,5413401,"building"
9073,716855,5413401,"building"
9074,716855,5413401,"building"
9075,716855,5413401,"building"
9076,716855,5413401,"building"
9077,716855,5413401,"building"
9078,716855,5413401,"building"
9079,716855,5413401,"building"
9080,716855,5413401,"building"
9081,716855,5413401,"building"
9082,716855,5413401,"building"
9083,716855,5413401,"building"
9084,716855,5413401,"building"
9085,716855,5413401,"building"
9086,716855,5413401,"building"
9087,716855,5413401,"building"
9088,716855,5413401,"building"
9089,716855,5413401,"building"
9090,716855,5413401,"building"
9091,716855,5413401,"building"
9092,716855,5413401,"building"
9093,716855,5413401,"building"
9094,716855,5413401,"building"
9095,716855,5413401,"building"
9096,716855,5413401,"building"
9097,716855,5413401,"building"
9098,716855,5413401,"building"
9099,716855,5413401,"building"
9100,716855,5413401,"building"
9101,716855,5413401,"building"
9102,716855,5413401,"building"
9103,716855,5413401,"building"
9104,716855,5413401,"building"
9105,716855,5413401,"building"
9106,716855,5413401,"building"
9107,716855,5413401,"building"
9108,717055,5413401,"building"
9109,717055,5413401,"building"
9110,717055,5413401,"building"
9111,717055,5413401,"building"
9112,717055,5413401,"building"
9113,717055,5413401,"building"
9114,717055,5413401,"building"
9115,717055,5413401,"building"
9116,717055,5413401,"building"
9117,717055,5413401,"building"
9118,717055,5413401,"building"
9119,717055,5413401,"building"
9120,717055,5413401,"building"
9121,717055,5413401,"building"
9122,717055,5413401,"building"
9123,717055,5413401,"building"
9124,717055,5413401,"building"
9125,717055,5413401,"building"
9126,717055,5413401,"building"
9127,717055,5413401,"building"
9128,717055,5413401,"building"
9129,717055,5413401,"building"
9130,717055,5413401,"building"
9131,717055,5413401,"building"
9132,717055,5413401,"building"
9133,717055,5413401,"building"
9134,717055,5413401,"building"
9135,717055,5413401,"building"
9136,717055,5413401,"building"
9137,717055,5413401,"building"
9138,717055,5413401,"building"
9139,717055,5413401,"building"
9140,717055,5413401,"building"
9141,717055,5413401,"building"
9142,717055,5413401,"building"
9143,717055,5413401,"building"
9144,717055,5413401,"building"
9145,717055,5413401,"building"
9146,717055,5413401,"building"
9147,717055,5413401,"building"
9148,717055,5413401,"building"
9149,717055,5413401,"building"
9150,717055,5413401,"building"
9151,717055,5413401,"building"
9152,717055,5413401,"building"
9153,717055,5413401,"building"
9154,717055,5413401,"building"
9155,717055,5413401,"building"
9156,717055,5413401,"building"
9157,717055,5413401,"building"
9158,717055,5413401,"building"
9159,717055,5413401,"building"
9160,717055,5413401,"building"
9161,717055,5413401,"building"
9162,717055,5413401,"building"
9163,717055,5413401,"building"
9164,717055,5413401,"building"
9165,717055,5413401,"building"
9166,717055,5413401,"building"
9167,717055,5413401,"building"
9168,717055,5413401,"building"
9169,717055,5413401,"building"
9170,717055,5413401,"building"
9171,717055,5413401,"building"
9172,717055,5413401,"building"
9173,717055,5413401,"building"
9174,717055,5413401,"building"
9175,717055,5413401,"building"
9176,717055,5413401,"building"
9177,717055,5413401,"building"
9178,717055,5413401,"building"
9179,717255,5413401,"building"
9180,717255,5413401,"building"
9181,717255,5413401,"building"
9182,717255,5413401,"building"
9183,717255,5413401,"building"
9184,717255,5413401,"building"
9185,717255,5413401,"building"
9186,717255,5413401,"building"
9187,717255,5413401,"building"
9188,717255,5413401,"building"
9189,717255,5413401,"building"
9190,717255,5413401,"building"
9191,717255,5413401,"building"
9192,717255,5413401,"building"
9193,717255,5413401,"building"
9194,717255,5413401,"building"
9195,717255,5413401,"building"
9196,717255,5413401,"building"
9197,717255,5413401,"building"
9198,717255,5413401,"building"
9199,717255,5413401,"building"
9200,717255,5413401,"building"
9201,717255,5413401,"building"
9202,717255,5413401,"building"
9203,717255,5413401,"building"
9204,717255,5413401,"building"
9205,717255,5413401,"building"
9206,717255,5413401,"building"
9207,717255,5413401,"building"
9208,717255,5413401,"building"
9209,717255,5413401,"building"
9210,717255,5413401,"building"
9211,717255,5413401,"building"
9212,717255,5413401,"building"
9213,723255,5413401,"building"
9214,723255,5413401,"building"
9215,723455,5413401,"building"
9216,723455,5413401,"building"
9217,723455,5413401,"building"
9218,723455,5413401,"building"
9219,723455,5413401,"building"
9220,723455,5413401,"building"
9221,723855,5413401,"building"
9222,723855,5413401,"building"
9223,723855,5413401,"building"
9224,723855,5413401,"building"
9225,723855,5413401,"building"
9226,724055,5413401,"building"
9227,724055,5413401,"building"
9228,724055,5413401,"building"
9229,724055,5413401,"building"
9230,724055,5413401,"building"
9231,724055,5413401,"building"
9232,724055,5413401,"building"
9233,724055,5413401,"building"
9234,724055,5413401,"building"
9235,724055,5413401,"building"
9236,724055,5413401,"building"
9237,724055,5413401,"building"
9238,724055,5413401,"building"
9239,724055,5413401,"building"
9240,724455,5413401,"building"
9241,724455,5413401,"building"
9242,724455,5413401,"building"
9243,726055,5413401,"building"
9244,726455,5413401,"building"
9245,726455,5413401,"building"
9246,726455,5413401,"building"
9247,726655,5413401,"building"
9248,726655,5413401,"building"
9249,726655,5413401,"building"
9250,726655,5413401,"building"
9251,726655,5413401,"building"
9252,726655,5413401,"building"
9253,726655,5413401,"building"
9254,726655,5413401,"building"
9255,726655,5413401,"building"
9256,726655,5413401,"building"
9257,726655,5413401,"building"
9258,726655,5413401,"building"
9259,726655,5413401,"building"
9260,726655,5413401,"building"
9261,726655,5413401,"building"
9262,726655,5413401,"building"
9263,726855,5413401,"building"
9264,726855,5413401,"building"
9265,726855,5413401,"building"
9266,726855,5413401,"building"
9267,726855,5413401,"building"
9268,726855,5413401,"building"
9269,726855,5413401,"building"
9270,726855,5413401,"building"
9271,726855,5413401,"building"
9272,726855,5413401,"building"
9273,726855,5413401,"building"
9274,726855,5413401,"building"
9275,726855,5413401,"building"
9276,726855,5413401,"building"
9277,726855,5413401,"building"
9278,726855,5413401,"building"
