accessStopId;accessLinkId;egressStopId;egressLinkId;queryCount
581;-77508106;511;164833512#1;4
581;-77508106;517;-974889677#1;1
581;-77508106;519;-115843067#0;1
581;-77508106;52;-498029090;6
581;-77508106;529;-482530156;2
581;-77508106;549;-93799283;1
581;-77508106;556;-490673217;1
581;-77508106;559;-55356621;4
581;-77508106;58;-45026548;2
581;-77508106;59;-45026548;3
581;-77508106;678;-107602690#0;1
581;-77508106;692;-39207242#1;2
581;-77508106;694;-32702545;1
581;-77508106;709;-395860460#0;1
581;-77508106;73;-494998160;1
581;-77508106;80;-337954601#0;1
581;-77508106;800;-93772083#2;2
581;-77508106;817;-31963736;1
581;-77508106;82;-145393541;3
581;-77508106;839;-415306248;1
581;-77508106;840;-68543362;3
581;-77508106;865;-295732688;5
581;-77508106;92;-27091597#6;1
581;-77508106;922;-288903447#1;2
581;-77508106;924;-288903454;2
581;-77508106;931;365298401#0;1
581;-77508106;933;-155045708;1
581;-77508106;962;-144162287#2;1
583;-86124303;10;-112191692#1;2
583;-86124303;125;-126097591;4
583;-86124303;126;-125690144;2
583;-86124303;127;-127184740#0;4
583;-86124303;129;-27215278#1;4
583;-86124303;130;-484393119#0;4
583;-86124303;131;-52877097#0;6
583;-86124303;132;-430304266;2
583;-86124303;143;-266098846;2
583;-86124303;173;-37613338;2
583;-86124303;179;-28182683#0;2
583;-86124303;180;-27227523#1;4
583;-86124303;181;-548689753;4
583;-86124303;182;-367421977#0;2
583;-86124303;199;-89355289#0;2
583;-86124303;213;-497486409;2
583;-86124303;222;-367421944;4
583;-86124303;255;-373181456;2
583;-86124303;300;-88507457;4
583;-86124303;312;-89650896;4
583;-86124303;348;-551123157;2
583;-86124303;391;-180211473#0;2
583;-86124303;40;-28997388;6
583;-86124303;472;-59872773#1;2
583;-86124303;49;-355270871;4
583;-86124303;497;-51226915#0;2
583;-86124303;498;-974889671;2
583;-86124303;50;-297516973#1;2
583;-86124303;51;-509498379;2
583;-86124303;511;164833512#1;8
583;-86124303;517;-974889677#1;2
583;-86124303;519;-115843067#0;2
583;-86124303;52;-498029090;12
583;-86124303;529;-482530156;4
583;-86124303;549;-93799283;2
583;-86124303;556;-490673217;2
583;-86124303;559;-55356621;8
583;-86124303;58;-45026548;4
583;-86124303;59;-45026548;6
583;-86124303;678;-107602690#0;2
583;-86124303;692;-39207242#1;4
583;-86124303;694;-32702545;2
583;-86124303;709;-395860460#0;2
583;-86124303;73;-494998160;2
583;-86124303;80;-337954601#0;2
583;-86124303;800;-93772083#2;4
583;-86124303;817;-31963736;2
583;-86124303;82;-145393541;6
583;-86124303;839;-415306248;2
583;-86124303;840;-68543362;6
583;-86124303;865;-295732688;10
583;-86124303;92;-27091597#6;2
583;-86124303;922;-288903447#1;4
583;-86124303;924;-288903454;4
583;-86124303;931;365298401#0;2
583;-86124303;933;-155045708;2
583;-86124303;962;-144162287#2;2
584;-41571495#0;10;-112191692#1;6
584;-41571495#0;125;-126097591;12
584;-41571495#0;126;-125690144;6
584;-41571495#0;127;-127184740#0;12
584;-41571495#0;129;-27215278#1;12
584;-41571495#0;130;-484393119#0;12
584;-41571495#0;131;-52877097#0;18
584;-41571495#0;132;-430304266;6
584;-41571495#0;143;-266098846;6
584;-41571495#0;173;-37613338;6
584;-41571495#0;179;-28182683#0;6
584;-41571495#0;180;-27227523#1;12
584;-41571495#0;181;-548689753;12
584;-41571495#0;182;-367421977#0;6
584;-41571495#0;199;-89355289#0;6
584;-41571495#0;213;-497486409;6
584;-41571495#0;222;-367421944;12
584;-41571495#0;255;-373181456;6
584;-41571495#0;300;-88507457;12
584;-41571495#0;312;-89650896;12
584;-41571495#0;348;-551123157;6
584;-41571495#0;391;-180211473#0;6
584;-41571495#0;40;-28997388;18
584;-41571495#0;472;-59872773#1;6
584;-41571495#0;49;-355270871;12
584;-41571495#0;497;-51226915#0;6
584;-41571495#0;498;-974889671;6
584;-41571495#0;50;-297516973#1;6
584;-41571495#0;51;-509498379;6
584;-41571495#0;511;164833512#1;24
584;-41571495#0;517;-974889677#1;6
584;-41571495#0;519;-115843067#0;6
584;-41571495#0;52;-498029090;36
584;-41571495#0;529;-482530156;12
584;-41571495#0;549;-93799283;6
584;-41571495#0;556;-490673217;6
584;-41571495#0;559;-55356621;24
584;-41571495#0;58;-45026548;12
584;-41571495#0;59;-45026548;18
584;-41571495#0;678;-107602690#0;6
584;-41571495#0;692;-39207242#1;12
584;-41571495#0;694;-32702545;6
584;-41571495#0;709;-395860460#0;6
584;-41571495#0;73;-494998160;6
584;-41571495#0;80;-337954601#0;6
584;-41571495#0;800;-93772083#2;12
584;-41571495#0;817;-31963736;6
584;-41571495#0;82;-145393541;18
584;-41571495#0;839;-415306248;6
584;-41571495#0;840;-68543362;18
584;-41571495#0;865;-295732688;30
584;-41571495#0;92;-27091597#6;6
584;-41571495#0;922;-288903447#1;12
584;-41571495#0;924;-288903454;12
584;-41571495#0;931;365298401#0;6
584;-41571495#0;933;-155045708;6
584;-41571495#0;962;-144162287#2;6
585;-28022225#0;10;-112191692#1;4
585;-28022225#0;125;-126097591;8
585;-28022225#0;126;-125690144;4
585;-28022225#0;127;-127184740#0;8
585;-28022225#0;129;-27215278#1;8
585;-28022225#0;130;-484393119#0;8
585;-28022225#0;131;-52877097#0;12
585;-28022225#0;132;-430304266;4
585;-28022225#0;143;-266098846;4
585;-28022225#0;173;-37613338;4
585;-28022225#0;179;-28182683#0;4
585;-28022225#0;180;-27227523#1;8
585;-28022225#0;181;-548689753;8
585;-28022225#0;182;-367421977#0;4
585;-28022225#0;199;-89355289#0;4
585;-28022225#0;213;-497486409;4
585;-28022225#0;222;-367421944;8
585;-28022225#0;255;-373181456;4
585;-28022225#0;300;-88507457;8
585;-28022225#0;312;-89650896;8
585;-28022225#0;348;-551123157;4
585;-28022225#0;391;-180211473#0;4
585;-28022225#0;40;-28997388;12
585;-28022225#0;472;-59872773#1;4
585;-28022225#0;49;-355270871;8
585;-28022225#0;497;-51226915#0;4
585;-28022225#0;498;-974889671;4
585;-28022225#0;50;-297516973#1;4
585;-28022225#0;51;-509498379;4
585;-28022225#0;511;164833512#1;16
585;-28022225#0;517;-974889677#1;4
585;-28022225#0;519;-115843067#0;4
585;-28022225#0;52;-498029090;24
585;-28022225#0;529;-482530156;8
585;-28022225#0;549;-93799283;4
585;-28022225#0;556;-490673217;4
585;-28022225#0;559;-55356621;16
585;-28022225#0;58;-45026548;8
585;-28022225#0;59;-45026548;12
585;-28022225#0;678;-107602690#0;4
585;-28022225#0;692;-39207242#1;8
585;-28022225#0;694;-32702545;4
585;-28022225#0;709;-395860460#0;4
585;-28022225#0;73;-494998160;4
585;-28022225#0;80;-337954601#0;4
585;-28022225#0;800;-93772083#2;8
585;-28022225#0;817;-31963736;4
585;-28022225#0;82;-145393541;12
585;-28022225#0;839;-415306248;4
585;-28022225#0;840;-68543362;12
585;-28022225#0;865;-295732688;20
585;-28022225#0;92;-27091597#6;4
585;-28022225#0;922;-288903447#1;8
585;-28022225#0;924;-288903454;8
585;-28022225#0;931;365298401#0;4
585;-28022225#0;933;-155045708;4
585;-28022225#0;962;-144162287#2;4
586;-24690609#1;10;-112191692#1;4
586;-24690609#1;125;-126097591;8
586;-24690609#1;126;-125690144;4
586;-24690609#1;127;-127184740#0;8
586;-24690609#1;129;-27215278#1;8
586;-24690609#1;130;-484393119#0;8
586;-24690609#1;131;-52877097#0;12
586;-24690609#1;132;-430304266;4
586;-24690609#1;143;-266098846;4
586;-24690609#1;173;-37613338;4
586;-24690609#1;179;-28182683#0;4
586;-24690609#1;180;-27227523#1;8
586;-24690609#1;181;-548689753;8
586;-24690609#1;182;-367421977#0;4
586;-24690609#1;199;-89355289#0;4
586;-24690609#1;213;-497486409;4
586;-24690609#1;222;-367421944;8
586;-24690609#1;255;-373181456;4
586;-24690609#1;300;-88507457;8
586;-24690609#1;312;-89650896;8
586;-24690609#1;348;-551123157;4
586;-24690609#1;391;-180211473#0;4
586;-24690609#1;40;-28997388;12
586;-24690609#1;472;-59872773#1;4
586;-24690609#1;49;-355270871;8
586;-24690609#1;497;-51226915#0;4
586;-24690609#1;498;-974889671;4
586;-24690609#1;50;-297516973#1;4
586;-24690609#1;51;-509498379;4
586;-24690609#1;511;164833512#1;16
586;-24690609#1;517;-974889677#1;4
586;-24690609#1;519;-115843067#0;4
586;-24690609#1;52;-498029090;24
586;-24690609#1;529;-482530156;8
586;-24690609#1;549;-93799283;4
586;-24690609#1;556;-490673217;4
586;-24690609#1;559;-55356621;16
586;-24690609#1;58;-45026548;8
586;-24690609#1;59;-45026548;12
586;-24690609#1;678;-107602690#0;4
586;-24690609#1;692;-39207242#1;8
586;-24690609#1;694;-32702545;4
586;-24690609#1;709;-395860460#0;4
586;-24690609#1;73;-494998160;4
586;-24690609#1;80;-337954601#0;4
586;-24690609#1;800;-93772083#2;8
586;-24690609#1;817;-31963736;4
586;-24690609#1;82;-145393541;12
586;-24690609#1;839;-415306248;4
586;-24690609#1;840;-68543362;12
586;-24690609#1;865;-295732688;20
586;-24690609#1;92;-27091597#6;4
586;-24690609#1;922;-288903447#1;8
586;-24690609#1;924;-288903454;8
586;-24690609#1;931;365298401#0;4
586;-24690609#1;933;-155045708;4
586;-24690609#1;962;-144162287#2;4
587;-41571244#0;10;-112191692#1;1
587;-41571244#0;125;-126097591;2
587;-41571244#0;126;-125690144;1
587;-41571244#0;127;-127184740#0;2
587;-41571244#0;129;-27215278#1;2
587;-41571244#0;130;-484393119#0;2
587;-41571244#0;131;-52877097#0;3
587;-41571244#0;132;-430304266;1
587;-41571244#0;143;-266098846;1
587;-41571244#0;173;-37613338;1
587;-41571244#0;179;-28182683#0;1
587;-41571244#0;180;-27227523#1;2
587;-41571244#0;181;-548689753;2
587;-41571244#0;182;-367421977#0;1
587;-41571244#0;199;-89355289#0;1
587;-41571244#0;213;-497486409;1
587;-41571244#0;222;-367421944;2
587;-41571244#0;255;-373181456;1
587;-41571244#0;300;-88507457;2
587;-41571244#0;312;-89650896;2
587;-41571244#0;348;-551123157;1
587;-41571244#0;391;-180211473#0;1
587;-41571244#0;40;-28997388;3
587;-41571244#0;472;-59872773#1;1
587;-41571244#0;49;-355270871;2
587;-41571244#0;497;-51226915#0;1
587;-41571244#0;498;-974889671;1
587;-41571244#0;50;-297516973#1;1
587;-41571244#0;51;-509498379;1
587;-41571244#0;511;164833512#1;4
587;-41571244#0;517;-974889677#1;1
587;-41571244#0;519;-115843067#0;1
587;-41571244#0;52;-498029090;6
587;-41571244#0;529;-482530156;2
587;-41571244#0;549;-93799283;1
587;-41571244#0;556;-490673217;1
587;-41571244#0;559;-55356621;4
587;-41571244#0;58;-45026548;2
587;-41571244#0;59;-45026548;3
587;-41571244#0;678;-107602690#0;1
587;-41571244#0;692;-39207242#1;2
587;-41571244#0;694;-32702545;1
587;-41571244#0;709;-395860460#0;1
587;-41571244#0;73;-494998160;1
587;-41571244#0;80;-337954601#0;1
587;-41571244#0;800;-93772083#2;2
587;-41571244#0;817;-31963736;1
587;-41571244#0;82;-145393541;3
587;-41571244#0;839;-415306248;1
587;-41571244#0;840;-68543362;3
587;-41571244#0;865;-295732688;5
587;-41571244#0;92;-27091597#6;1
587;-41571244#0;922;-288903447#1;2
587;-41571244#0;924;-288903454;2
587;-41571244#0;931;365298401#0;1
587;-41571244#0;933;-155045708;1
587;-41571244#0;962;-144162287#2;1
588;-28022225#3;10;-112191692#1;1
588;-28022225#3;125;-126097591;2
588;-28022225#3;126;-125690144;1
588;-28022225#3;127;-127184740#0;2
588;-28022225#3;129;-27215278#1;2
588;-28022225#3;130;-484393119#0;2
588;-28022225#3;131;-52877097#0;3
588;-28022225#3;132;-430304266;1
588;-28022225#3;143;-266098846;1
588;-28022225#3;173;-37613338;1
588;-28022225#3;179;-28182683#0;1
588;-28022225#3;180;-27227523#1;2
588;-28022225#3;181;-548689753;2
588;-28022225#3;182;-367421977#0;1
588;-28022225#3;199;-89355289#0;1
588;-28022225#3;213;-497486409;1
588;-28022225#3;222;-367421944;2
588;-28022225#3;255;-373181456;1
588;-28022225#3;300;-88507457;2
588;-28022225#3;312;-89650896;2
588;-28022225#3;348;-551123157;1
588;-28022225#3;391;-180211473#0;1
588;-28022225#3;40;-28997388;3
588;-28022225#3;472;-59872773#1;1
588;-28022225#3;49;-355270871;2
588;-28022225#3;497;-51226915#0;1
588;-28022225#3;498;-974889671;1
588;-28022225#3;50;-297516973#1;1
588;-28022225#3;51;-509498379;1
588;-28022225#3;511;164833512#1;4
588;-28022225#3;517;-974889677#1;1
588;-28022225#3;519;-115843067#0;1
588;-28022225#3;52;-498029090;6
588;-28022225#3;529;-482530156;2
588;-28022225#3;549;-93799283;1
588;-28022225#3;556;-490673217;1
588;-28022225#3;559;-55356621;4
588;-28022225#3;58;-45026548;2
588;-28022225#3;59;-45026548;3
588;-28022225#3;678;-107602690#0;1
588;-28022225#3;692;-39207242#1;2
588;-28022225#3;694;-32702545;1
588;-28022225#3;709;-395860460#0;1
588;-28022225#3;73;-494998160;1
588;-28022225#3;80;-337954601#0;1
588;-28022225#3;800;-93772083#2;2
588;-28022225#3;817;-31963736;1
588;-28022225#3;82;-145393541;3
588;-28022225#3;839;-415306248;1
588;-28022225#3;840;-68543362;3
588;-28022225#3;865;-295732688;5
588;-28022225#3;92;-27091597#6;1
588;-28022225#3;922;-288903447#1;2
588;-28022225#3;924;-288903454;2
588;-28022225#3;931;365298401#0;1
588;-28022225#3;933;-155045708;1
588;-28022225#3;962;-144162287#2;1
59;-45026548;10;-112191692#1;3
59;-45026548;125;-126097591;6
59;-45026548;126;-125690144;3
59;-45026548;127;-127184740#0;6
59;-45026548;129;-27215278#1;6
59;-45026548;130;-484393119#0;6
59;-45026548;131;-52877097#0;9
59;-45026548;132;-430304266;3
59;-45026548;143;-266098846;3
59;-45026548;173;-37613338;3
59;-45026548;179;-28182683#0;3
59;-45026548;180;-27227523#1;6
59;-45026548;181;-548689753;6
59;-45026548;182;-367421977#0;3
59;-45026548;199;-89355289#0;3
59;-45026548;213;-497486409;3
59;-45026548;222;-367421944;6
59;-45026548;255;-373181456;3
59;-45026548;300;-88507457;6
59;-45026548;312;-89650896;6
59;-45026548;348;-551123157;3
59;-45026548;391;-180211473#0;3
59;-45026548;40;-28997388;9
59;-45026548;472;-59872773#1;3
59;-45026548;49;-355270871;6
59;-45026548;497;-51226915#0;3
59;-45026548;498;-974889671;3
59;-45026548;50;-297516973#1;3
59;-45026548;51;-509498379;3
59;-45026548;511;164833512#1;12
59;-45026548;517;-974889677#1;3
59;-45026548;519;-115843067#0;3
59;-45026548;52;-498029090;18
59;-45026548;529;-482530156;6
59;-45026548;549;-93799283;3
59;-45026548;556;-490673217;3
59;-45026548;559;-55356621;12
59;-45026548;58;-45026548;6
59;-45026548;59;-45026548;9
59;-45026548;678;-107602690#0;3
59;-45026548;692;-39207242#1;6
59;-45026548;694;-32702545;3
59;-45026548;709;-395860460#0;3
59;-45026548;73;-494998160;3
59;-45026548;80;-337954601#0;3
59;-45026548;800;-93772083#2;6
59;-45026548;817;-31963736;3
59;-45026548;82;-145393541;9
59;-45026548;839;-415306248;3
59;-45026548;840;-68543362;9
59;-45026548;865;-295732688;15
59;-45026548;92;-27091597#6;3
59;-45026548;922;-288903447#1;6
59;-45026548;924;-288903454;6
59;-45026548;931;365298401#0;3
59;-45026548;933;-155045708;3
59;-45026548;962;-144162287#2;3
590;-102597702;10;-112191692#1;4
590;-102597702;125;-126097591;8
590;-102597702;126;-125690144;4
590;-102597702;127;-127184740#0;8
590;-102597702;129;-27215278#1;8
590;-102597702;130;-484393119#0;8
590;-102597702;131;-52877097#0;12
590;-102597702;132;-430304266;4
590;-102597702;143;-266098846;4
590;-102597702;173;-37613338;4
590;-102597702;179;-28182683#0;4
590;-102597702;180;-27227523#1;8
590;-102597702;181;-548689753;8
590;-102597702;182;-367421977#0;4
590;-102597702;199;-89355289#0;4
590;-102597702;213;-497486409;4
590;-102597702;222;-367421944;8
590;-102597702;255;-373181456;4
590;-102597702;300;-88507457;8
590;-102597702;312;-89650896;8
590;-102597702;348;-551123157;4
590;-102597702;391;-180211473#0;4
590;-102597702;40;-28997388;12
590;-102597702;472;-59872773#1;4
590;-102597702;49;-355270871;8
590;-102597702;497;-51226915#0;4
590;-102597702;498;-974889671;4
590;-102597702;50;-297516973#1;4
590;-102597702;51;-509498379;4
590;-102597702;511;164833512#1;16
590;-102597702;517;-974889677#1;4
590;-102597702;519;-115843067#0;4
590;-102597702;52;-498029090;24
590;-102597702;529;-482530156;8
590;-102597702;549;-93799283;4
590;-102597702;556;-490673217;4
590;-102597702;559;-55356621;16
590;-102597702;58;-45026548;8
590;-102597702;59;-45026548;12
590;-102597702;678;-107602690#0;4
590;-102597702;692;-39207242#1;8
590;-102597702;694;-32702545;4
590;-102597702;709;-395860460#0;4
590;-102597702;73;-494998160;4
590;-102597702;80;-337954601#0;4
590;-102597702;800;-93772083#2;8
590;-102597702;817;-31963736;4
590;-102597702;82;-145393541;12
590;-102597702;839;-415306248;4
590;-102597702;840;-68543362;12
590;-102597702;865;-295732688;20
590;-102597702;92;-27091597#6;4
590;-102597702;922;-288903447#1;8
590;-102597702;924;-288903454;8
590;-102597702;931;365298401#0;4
590;-102597702;933;-155045708;4
590;-102597702;962;-144162287#2;4
591;-24621756#2;10;-112191692#1;2
591;-24621756#2;125;-126097591;4
591;-24621756#2;126;-125690144;2
591;-24621756#2;127;-127184740#0;4
591;-24621756#2;129;-27215278#1;4
591;-24621756#2;130;-484393119#0;4
591;-24621756#2;131;-52877097#0;6
591;-24621756#2;132;-430304266;2
591;-24621756#2;143;-266098846;2
591;-24621756#2;173;-37613338;2
591;-24621756#2;179;-28182683#0;2
591;-24621756#2;180;-27227523#1;4
591;-24621756#2;181;-548689753;4
591;-24621756#2;182;-367421977#0;2
591;-24621756#2;199;-89355289#0;2
591;-24621756#2;213;-497486409;2
591;-24621756#2;222;-367421944;4
591;-24621756#2;255;-373181456;2
591;-24621756#2;300;-88507457;4
591;-24621756#2;312;-89650896;4
591;-24621756#2;348;-551123157;2
591;-24621756#2;391;-180211473#0;2
591;-24621756#2;40;-28997388;6
591;-24621756#2;472;-59872773#1;2
591;-24621756#2;49;-355270871;4
591;-24621756#2;497;-51226915#0;2
591;-24621756#2;498;-974889671;2
591;-24621756#2;50;-297516973#1;2
591;-24621756#2;51;-509498379;2
591;-24621756#2;511;164833512#1;8
591;-24621756#2;517;-974889677#1;2
591;-24621756#2;519;-115843067#0;2
591;-24621756#2;52;-498029090;12
591;-24621756#2;529;-482530156;4
591;-24621756#2;549;-93799283;2
591;-24621756#2;556;-490673217;2
591;-24621756#2;559;-55356621;8
591;-24621756#2;58;-45026548;4
591;-24621756#2;59;-45026548;6
591;-24621756#2;678;-107602690#0;2
591;-24621756#2;692;-39207242#1;4
591;-24621756#2;694;-32702545;2
591;-24621756#2;709;-395860460#0;2
591;-24621756#2;73;-494998160;2
591;-24621756#2;80;-337954601#0;2
591;-24621756#2;800;-93772083#2;4
591;-24621756#2;817;-31963736;2
591;-24621756#2;82;-145393541;6
591;-24621756#2;839;-415306248;2
591;-24621756#2;840;-68543362;6
591;-24621756#2;865;-295732688;10
591;-24621756#2;92;-27091597#6;2
591;-24621756#2;922;-288903447#1;4
591;-24621756#2;924;-288903454;4
591;-24621756#2;931;365298401#0;2
591;-24621756#2;933;-155045708;2
591;-24621756#2;962;-144162287#2;2
592;-163934874;10;-112191692#1;4
592;-163934874;125;-126097591;8
592;-163934874;126;-125690144;4
592;-163934874;127;-127184740#0;8
592;-163934874;129;-27215278#1;8
592;-163934874;130;-484393119#0;8
592;-163934874;131;-52877097#0;12
592;-163934874;132;-430304266;4
592;-163934874;143;-266098846;4
592;-163934874;173;-37613338;4
592;-163934874;179;-28182683#0;4
592;-163934874;180;-27227523#1;8
592;-163934874;181;-548689753;8
592;-163934874;182;-367421977#0;4
592;-163934874;199;-89355289#0;4
592;-163934874;213;-497486409;4
592;-163934874;222;-367421944;8
592;-163934874;255;-373181456;4
592;-163934874;300;-88507457;8
592;-163934874;312;-89650896;8
592;-163934874;348;-551123157;4
592;-163934874;391;-180211473#0;4
592;-163934874;40;-28997388;12
592;-163934874;472;-59872773#1;4
592;-163934874;49;-355270871;8
592;-163934874;497;-51226915#0;4
592;-163934874;498;-974889671;4
592;-163934874;50;-297516973#1;4
592;-163934874;51;-509498379;4
592;-163934874;511;164833512#1;16
592;-163934874;517;-974889677#1;4
592;-163934874;519;-115843067#0;4
592;-163934874;52;-498029090;24
592;-163934874;529;-482530156;8
592;-163934874;549;-93799283;4
592;-163934874;556;-490673217;4
592;-163934874;559;-55356621;16
592;-163934874;58;-45026548;8
592;-163934874;59;-45026548;12
592;-163934874;678;-107602690#0;4
592;-163934874;692;-39207242#1;8
592;-163934874;694;-32702545;4
592;-163934874;709;-395860460#0;4
592;-163934874;73;-494998160;4
592;-163934874;80;-337954601#0;4
592;-163934874;800;-93772083#2;8
592;-163934874;817;-31963736;4
592;-163934874;82;-145393541;12
592;-163934874;839;-415306248;4
592;-163934874;840;-68543362;12
592;-163934874;865;-295732688;20
592;-163934874;92;-27091597#6;4
592;-163934874;922;-288903447#1;8
592;-163934874;924;-288903454;8
592;-163934874;931;365298401#0;4
592;-163934874;933;-155045708;4
592;-163934874;962;-144162287#2;4
593;-38379352#0;10;-112191692#1;1
593;-38379352#0;125;-126097591;2
593;-38379352#0;126;-125690144;1
593;-38379352#0;127;-127184740#0;2
593;-38379352#0;129;-27215278#1;2
593;-38379352#0;130;-484393119#0;2
593;-38379352#0;131;-52877097#0;3
593;-38379352#0;132;-430304266;1
593;-38379352#0;143;-266098846;1
593;-38379352#0;173;-37613338;1
593;-38379352#0;179;-28182683#0;1
593;-38379352#0;180;-27227523#1;2
593;-38379352#0;181;-548689753;2
593;-38379352#0;182;-367421977#0;1
593;-38379352#0;199;-89355289#0;1
593;-38379352#0;213;-497486409;1
593;-38379352#0;222;-367421944;2
593;-38379352#0;255;-373181456;1
593;-38379352#0;300;-88507457;2
593;-38379352#0;312;-89650896;2
593;-38379352#0;348;-551123157;1
593;-38379352#0;391;-180211473#0;1
593;-38379352#0;40;-28997388;3
593;-38379352#0;472;-59872773#1;1
593;-38379352#0;49;-355270871;2
593;-38379352#0;497;-51226915#0;1
593;-38379352#0;498;-974889671;1
593;-38379352#0;50;-297516973#1;1
593;-38379352#0;51;-509498379;1
593;-38379352#0;511;164833512#1;4
593;-38379352#0;517;-974889677#1;1
593;-38379352#0;519;-115843067#0;1
593;-38379352#0;52;-498029090;6
593;-38379352#0;529;-482530156;2
593;-38379352#0;549;-93799283;1
593;-38379352#0;556;-490673217;1
593;-38379352#0;559;-55356621;4
593;-38379352#0;58;-45026548;2
593;-38379352#0;59;-45026548;3
593;-38379352#0;678;-107602690#0;1
593;-38379352#0;692;-39207242#1;2
593;-38379352#0;694;-32702545;1
593;-38379352#0;709;-395860460#0;1
593;-38379352#0;73;-494998160;1
593;-38379352#0;80;-337954601#0;1
593;-38379352#0;800;-93772083#2;2
593;-38379352#0;817;-31963736;1
593;-38379352#0;82;-145393541;3
593;-38379352#0;839;-415306248;1
593;-38379352#0;840;-68543362;3
593;-38379352#0;865;-295732688;5
593;-38379352#0;92;-27091597#6;1
593;-38379352#0;922;-288903447#1;2
593;-38379352#0;924;-288903454;2
593;-38379352#0;931;365298401#0;1
593;-38379352#0;933;-155045708;1
593;-38379352#0;962;-144162287#2;1
594;-367429060;10;-112191692#1;1
594;-367429060;125;-126097591;2
594;-367429060;126;-125690144;1
594;-367429060;127;-127184740#0;2
594;-367429060;129;-27215278#1;2
594;-367429060;130;-484393119#0;2
594;-367429060;131;-52877097#0;3
594;-367429060;132;-430304266;1
594;-367429060;143;-266098846;1
594;-367429060;173;-37613338;1
594;-367429060;179;-28182683#0;1
594;-367429060;180;-27227523#1;2
594;-367429060;181;-548689753;2
594;-367429060;182;-367421977#0;1
594;-367429060;199;-89355289#0;1
594;-367429060;213;-497486409;1
594;-367429060;222;-367421944;2
594;-367429060;255;-373181456;1
594;-367429060;300;-88507457;2
594;-367429060;312;-89650896;2
594;-367429060;348;-551123157;1
594;-367429060;391;-180211473#0;1
594;-367429060;40;-28997388;3
594;-367429060;472;-59872773#1;1
594;-367429060;49;-355270871;2
594;-367429060;497;-51226915#0;1
594;-367429060;498;-974889671;1
594;-367429060;50;-297516973#1;1
594;-367429060;51;-509498379;1
594;-367429060;511;164833512#1;4
594;-367429060;517;-974889677#1;1
594;-367429060;519;-115843067#0;1
594;-367429060;52;-498029090;6
594;-367429060;529;-482530156;2
594;-367429060;549;-93799283;1
594;-367429060;556;-490673217;1
594;-367429060;559;-55356621;4
594;-367429060;58;-45026548;2
594;-367429060;59;-45026548;3
594;-367429060;678;-107602690#0;1
594;-367429060;692;-39207242#1;2
594;-367429060;694;-32702545;1
594;-367429060;709;-395860460#0;1
594;-367429060;73;-494998160;1
594;-367429060;80;-337954601#0;1
594;-367429060;800;-93772083#2;2
594;-367429060;817;-31963736;1
594;-367429060;82;-145393541;3
594;-367429060;839;-415306248;1
594;-367429060;840;-68543362;3
594;-367429060;865;-295732688;5
594;-367429060;92;-27091597#6;1
594;-367429060;922;-288903447#1;2
594;-367429060;924;-288903454;2
594;-367429060;931;365298401#0;1
594;-367429060;933;-155045708;1
594;-367429060;962;-144162287#2;1
598;26735808;10;-112191692#1;1
598;26735808;125;-126097591;2
598;26735808;126;-125690144;1
598;26735808;127;-127184740#0;2
598;26735808;129;-27215278#1;2
598;26735808;130;-484393119#0;2
598;26735808;131;-52877097#0;3
598;26735808;132;-430304266;1
598;26735808;143;-266098846;1
598;26735808;173;-37613338;1
598;26735808;179;-28182683#0;1
598;26735808;180;-27227523#1;2
598;26735808;181;-548689753;2
598;26735808;182;-367421977#0;1
598;26735808;199;-89355289#0;1
598;26735808;213;-497486409;1
598;26735808;222;-367421944;2
598;26735808;255;-373181456;1
598;26735808;300;-88507457;2
598;26735808;312;-89650896;2
598;26735808;348;-551123157;1
598;26735808;391;-180211473#0;1
598;26735808;40;-28997388;3
598;26735808;472;-59872773#1;1
598;26735808;49;-355270871;2
598;26735808;497;-51226915#0;1
598;26735808;498;-974889671;1
598;26735808;50;-297516973#1;1
598;26735808;51;-509498379;1
598;26735808;511;164833512#1;4
598;26735808;517;-974889677#1;1
598;26735808;519;-115843067#0;1
598;26735808;52;-498029090;6
598;26735808;529;-482530156;2
598;26735808;549;-93799283;1
598;26735808;556;-490673217;1
598;26735808;559;-55356621;4
598;26735808;58;-45026548;2
598;26735808;59;-45026548;3
598;26735808;678;-107602690#0;1
598;26735808;692;-39207242#1;2
598;26735808;694;-32702545;1
598;26735808;709;-395860460#0;1
598;26735808;73;-494998160;1
598;26735808;80;-337954601#0;1
598;26735808;800;-93772083#2;2
598;26735808;817;-31963736;1
598;26735808;82;-145393541;3
598;26735808;839;-415306248;1
598;26735808;840;-68543362;3
598;26735808;865;-295732688;5
598;26735808;92;-27091597#6;1
598;26735808;922;-288903447#1;2
598;26735808;924;-288903454;2
598;26735808;931;365298401#0;1
598;26735808;933;-155045708;1
598;26735808;962;-144162287#2;1
599;-776830638;10;-112191692#1;1
599;-776830638;125;-126097591;2
599;-776830638;126;-125690144;1
599;-776830638;127;-127184740#0;2
599;-776830638;129;-27215278#1;2
599;-776830638;130;-484393119#0;2
599;-776830638;131;-52877097#0;3
599;-776830638;132;-430304266;1
599;-776830638;143;-266098846;1
599;-776830638;173;-37613338;1
599;-776830638;179;-28182683#0;1
599;-776830638;180;-27227523#1;2
599;-776830638;181;-548689753;2
599;-776830638;182;-367421977#0;1
599;-776830638;199;-89355289#0;1
599;-776830638;213;-497486409;1
